"Gene","x","afr_y","amr_y","asj_y","eas_y","fin_y","nfe_y","sas_y","mutability","rvis_afr","rvis_eas","rvis_asj","rvis_nfe","rvis_sas","rvis_amr","rvis_fin"
"EFCAB10",85,3,1,0,0,1,1,3,5.5848575e-06,0.108960900869489,-0.155770944674589,-0.132952503599278,0.00908331610549266,0.221782367737798,-0.0409764471584467,0.0256797408397233
"EFCAB11",138,5,4,0,2,0,0,2,7.4520875e-06,0.222198643089051,0.066693712715253,-0.177833072954742,-0.168616221431423,0.0482575506100589,0.25439829371365,-0.183502039347681
"EFCAB12",481,22,14,7,10,6,9,12,3.0180175e-05,1.02931467056342,0.566011851483847,0.27011656245117,0.56401117737702,0.666553655059753,0.831475314422708,0.291776649001995
"EFCAB13",632,25,16,11,22,11,13,22,3.4850275e-05,1.15681230373452,2.06821679778555,0.726010675761104,1.00870899889329,1.77216373467659,0.943822817114048,1.01581373236111
"EFCAB14",384,4,5,0,3,1,1,4,2.174485e-05,-0.179556763532507,-0.16398042300647,-0.521371975249822,-0.345180965382764,-0.0910508636730801,0.0153145513556397,-0.345703947770298
"EFCAB2",124,2,1,0,1,0,0,0,6.890555e-06,0.00158297168173205,-0.0540613392137374,-0.164336142682286,-0.15630611840688,-0.182888938865993,-0.0732160105402964,-0.170597070690988
"EFCAB3",330,11,4,1,1,3,1,5,1.8063475e-05,0.448354241600961,-0.34001372540329,-0.290851365146952,-0.264476899199498,0.131414854571434,-0.00761290527445962,0.0714356504013648
"EFCAB4A",337,6,7,5,7,6,5,6,1.365935e-05,0.159277912733414,0.583462366061224,0.383143410661839,0.379129713841283,0.373382075488608,0.44260969927193,0.671462371762771
"EFCAB4B",579,19,17,16,16,10,11,14,3.7184175e-05,0.637194972365443,1.19754910842922,1.38014091224721,0.683999911882509,0.723891158966938,1.00002621671478,0.795896341236954
"EFCAB5",1033,31,20,17,20,15,17,14,5.71481e-05,1.11809402195435,1.2271374895788,1.04230934014925,1.06697407219025,0.185283164587157,0.848576002191113,1.16848415428748
"EFCAB6",1315,41,31,23,26,18,25,32,7.4776425e-05,1.49643541507377,1.58684652085269,1.4709192178469,1.77482815188382,1.92662973276056,1.66557334736856,1.2622202444884
"EFCAB7",407,18,13,6,9,7,8,9,2.359835e-05,0.867371823542813,0.599338302261083,0.28628251529327,0.571536449847456,0.474679091364425,0.880166702351728,0.609309937488879
"EFCAB8",260,11,8,8,8,5,4,5,1.910175e-05,0.424819160189452,0.579296387940538,0.678437127837029,0.123053525188281,0.103403351679749,0.422053330426276,0.380110748219354
"EFCAB9",125,2,4,2,5,1,1,4,8.465925e-06,-0.034126091727644,0.44612763063225,0.0818684665384961,-0.0540767891675927,0.267201166156201,0.229364758295626,-0.0405325266212597
"EFCC1",425,13,8,10,10,5,8,15,2.4264345e-05,0.463359747789628,0.717422227601429,0.838422887802356,0.556935902439367,1.1956316869244,0.294580637265536,0.261464491701834
"EFEMP1",303,2,0,1,2,3,1,2,2.66877e-05,-0.447158024657428,-0.425610515438292,-0.498142611163107,-0.453540085537539,-0.470697937943595,-0.675862594536023,-0.126762757159666
"EFEMP2",391,4,4,2,5,3,4,3,3.2010775e-05,-0.412254386729072,-0.156468563341965,-0.484053201242257,-0.159941257520255,-0.491161825720723,-0.351989247951057,-0.249095739195949
"EFHB",657,19,14,13,10,12,14,15,3.4908825e-05,0.688771157241998,0.444988509285691,1.00868708802354,1.14420132409644,0.908432714903684,0.714714743463519,1.18075108389545
"EFHC1",533,13,10,8,6,5,6,16,3.30887e-05,0.263337370943105,-0.0489311121448956,0.34224203178423,0.0899551911830039,1.08069667839387,0.304346848394234,0.0586665245953032
"EFHC2",314,11,8,8,9,8,8,13,2.8462975e-05,0.21262701364216,0.47483363890946,0.453425864974279,0.464890519585417,0.836035332823196,0.190910936410929,0.66378166950956
"EFHD1",186,5,5,7,5,5,4,5,1.02808375e-05,0.158078337983272,0.39967618946405,0.748429100926964,0.316430824049553,0.341384221789722,0.298377882376831,0.582837358612666
"EFHD2",164,3,2,0,0,1,1,1,1.15818125e-05,-0.0269729721388963,-0.309253211881415,-0.277094431849282,-0.122384328405061,-0.186305776281245,-0.0752234108517359,-0.112140956592882
"EFNA1",142,2,5,3,1,1,3,1,1.04099725e-05,-0.0781918438343257,-0.144135274991458,0.177175974945601,0.176834522861216,-0.154690890591788,0.295189296802546,-0.0852101092821117
"EFNA2",141,0,0,1,0,0,0,2,1.12883125e-05,-0.253663362765086,-0.301741571214649,-0.128005010002404,-0.252715019945635,-0.0552399547346312,-0.295628807576161,-0.271664795704706
"EFNA3",165,3,4,7,2,4,3,5,1.0046455e-05,0.00782901798980261,0.000294637476356259,0.754063143178771,0.184803792318947,0.347707764916234,0.190338715886044,0.421952141369741
"EFNA3",165,3,4,7,2,4,3,5,9.5396325e-06,0.0193172017209875,0.0132659921114726,0.766246077346952,0.195914703848371,0.361381648895517,0.202853023980497,0.433600227430344
"EFNA4",158,1,1,0,2,2,3,3,9.729195e-06,-0.14054176908185,0.00841442520438149,-0.232565274963077,0.191758982128371,0.109970993776504,-0.143305871406823,0.0967040836576991
"EFNA5",138,0,0,0,1,1,0,0,1.18226125e-05,-0.265774280621113,-0.180289444385232,-0.282882251952789,-0.264428075896616,-0.315950241636558,-0.308821343071884,-0.117674938984987
"EFNB1",171,3,3,0,0,0,0,0,2.03782425e-05,-0.22636069366463,-0.534383895776652,-0.488524154777486,-0.451987004595597,-0.546772106996984,-0.178592523330581,-0.480566512206638
"EFNB2",224,0,0,0,0,0,0,0,1.85311325e-05,-0.41783567446287,-0.48710980536654,-0.444127107231701,-0.411494009385548,-0.496938768073281,-0.474463430423548,-0.438116684831607
"EFNB3",235,3,2,2,1,0,0,0,1.7611775e-05,-0.163653574568306,-0.328453219878489,-0.137960164213034,-0.391339570884131,-0.47213541592237,-0.224110635655298,-0.416988284389309
"EFR3A",550,9,7,5,3,3,3,8,3.497755e-05,-0.090598665095235,-0.502651489384407,-0.129259096990438,-0.361744369185133,0.0445334910789561,-0.0837666684012505,-0.317277578950838
"EFR3B",372,2,1,2,3,4,3,1,4.8865625e-05,-0.94989286518288,-0.858115022034409,-0.889197726386737,-0.666215642734635,-1.19223214066245,-1.10967754985619,-0.470187259185936
"EFS",476,15,11,11,5,6,8,11,2.87724e-05,0.516737698599961,-0.0735879611844361,0.872103289400575,0.458107130432306,0.581384600797406,0.524749031426015,0.324129725429293
"EFTUD1",751,19,13,9,8,11,9,15,4.6936375e-05,0.416141294978733,-0.133089290335642,0.151436686767778,0.196675768865689,0.583935141794495,0.303908982872812,0.738045529048465
"EFTUD2",502,1,1,3,0,0,0,1,5.0441375e-05,-1.06340283686684,-1.30386758783243,-0.785033290321767,-1.1110852475912,-1.23475165905975,-1.14859123253532,-1.17151873611023
"EGF",876,24,15,11,12,9,9,12,5.428065e-05,0.638584224072173,0.21945253479181,0.258982075351294,0.0356716296384336,0.0163463182165257,0.350224117856484,0.236715636757131
"EGFL6",322,11,7,4,6,3,3,8,2.7645175e-05,0.231164025960749,0.0903862928538907,-0.0950532011122025,-0.201001087254272,0.242351865023762,0.0972783621441733,-0.148767047455848
"EGFL7",295,10,5,2,4,4,4,3,1.76782175e-05,0.379305502569508,0.075223297366285,-0.139557159974604,0.154260744829282,-0.104484935372817,0.115724852495989,0.246557506573134
"EGFL8",281,6,3,2,4,4,4,4,2.175732e-05,-0.0242785638982242,-0.0291743817537832,-0.23760147034733,0.0648373158824287,-0.0913872884617409,-0.212643595952986,0.152812460383709
"EGFLAM",900,23,14,15,14,14,19,17,5.3264775e-05,0.58382711188965,0.515710113537921,0.851558252441551,1.42567581021756,0.65950400367453,0.261479646270868,1.09144584726963
"EGFR",902,11,6,2,4,1,3,3,7.27604e-05,-0.791513454330793,-1.33464538788235,-1.4636618595511,-1.19013752478822,-1.59072650498009,-1.13059589624123,-1.51829677138633
"EGLN1",241,4,4,2,5,4,3,4,1.718178e-05,-0.0761263203907681,0.223054474144491,-0.1276249079396,0.0283798961361696,0.0320551547635916,0.0141572469276199,0.257966588845648
"EGLN2",370,1,2,3,0,2,4,3,2.96688625e-05,-0.592514884030322,-0.772167900265814,-0.285727854080635,-0.108601249082295,-0.427978822933299,-0.521816872924509,-0.361542759158872
"EGLN3",166,1,1,0,0,1,0,0,1.16097725e-05,-0.183168671541379,-0.309968801224483,-0.277766472769729,-0.259762145368948,-0.310208065774128,-0.189739725574523,-0.11278352373553
"EGR1",408,4,2,2,2,1,2,6,3.32105e-05,-0.439448879109636,-0.592553774662804,-0.512890185091434,-0.459771248941298,-0.154086727769667,-0.609266611084508,-0.60920722651327
"EGR2",320,2,0,2,0,1,2,3,2.8136505e-05,-0.479998363968582,-0.732948155641291,-0.390930724188331,-0.348536363451083,-0.386637229229405,-0.7116365739137,-0.492595732603883
"EGR3",210,1,0,0,0,0,0,1,2.35250575e-05,-0.453251555001532,-0.61492255438232,-0.564161265532536,-0.520972921696994,-0.508521278952353,-0.597771129800417,-0.552886223491497
"EGR4",493,5,5,3,7,0,5,7,2.023757e-05,-0.0676110024408335,0.41509833061035,-0.0590393856639072,0.234917632312613,0.319054265116395,0.0525311365565549,-0.477333606351592
"EHBP1",791,9,10,7,5,7,8,6,5.351015e-05,-0.51068665707742,-0.706728773080367,-0.290642788451723,-0.0842028953715106,-0.701766783980562,-0.199887323274158,-0.078117536593257
"EHBP1L1",1120,20,21,9,19,9,13,19,7.1540275e-05,-0.0637803966640107,0.723641608262336,-0.439963320884848,0.204366518200218,0.412751921699565,0.607043494370963,-0.159951005412202
"EHD1",421,0,1,1,1,1,1,2,3.740773e-05,-0.845723088992359,-0.835110667189996,-0.755816098771724,-0.688554421011459,-0.759921056188523,-0.82673635417603,-0.705670624433557
"EHD2",465,5,4,5,3,1,4,7,4.29535975e-05,-0.58252000986872,-0.706793850833654,-0.3209717954909,-0.399835971292493,-0.293798884264106,-0.62218911156572,-0.833132658234844
"EHD3",406,3,0,1,4,2,0,0,3.243445e-05,-0.499639519325381,-0.302437379851879,-0.636273679876182,-0.716292319254494,-0.872045554515058,-0.81776310360258,-0.42510121974303
"EHD4",444,2,6,4,5,2,2,1,3.577485e-05,-0.653140877487314,-0.252804034173241,-0.290456914616555,-0.515989001514972,-0.839017911192026,-0.217278276493884,-0.501870694292851
"EHF",218,4,4,1,2,1,2,2,1.66987e-05,-0.0651764029932208,-0.16995855609996,-0.258047935489261,-0.0977937887516008,-0.201205794036326,0.0260851072262566,-0.229735268523458
"EHHADH",596,27,17,10,12,5,8,17,3.1551875e-05,1.38716542761875,0.801164314547024,0.663253802723198,0.397174152222597,1.24532176523737,1.13910487443354,0.0939851612584118
"EHMT1",1146,12,7,6,6,3,3,8,9.48838e-05,-1.21534451671017,-1.63078795910338,-1.42737367255262,-1.67535594946086,-1.57196197989614,-1.56322065759578,-1.69435819187856
"EHMT2",802,6,5,7,6,8,6,7,7.8773375e-05,-1.31680796005651,-1.21828550990687,-0.897941403840932,-0.911640038926297,-1.26031248290782,-1.39295873473555,-0.492476402991847
"EI24",157,1,0,0,1,0,0,2,1.5802475e-05,-0.278204149824171,-0.282147250573519,-0.378541454915088,-0.351675595788651,-0.177026742891856,-0.407089197373636,-0.375407560026786
"EID1",170,0,1,0,1,1,0,0,7.3287175e-06,-0.163911525092116,-0.0652754475050891,-0.174867766788326,-0.165911663942532,-0.194710086129905,-0.0840348577734229,-0.0143974464755226
"EID2",162,6,6,4,2,5,5,3,8.62454e-06,0.273403628817632,0.0366864375591851,0.362126923477193,0.489508624846385,0.139773673538963,0.453102674348795,0.620904219302351
"EID3",297,8,3,3,2,2,5,3,1.7355395e-05,0.231060811669935,-0.186765525734283,0.0102359384317483,0.298102207485698,-0.0957755828153028,-0.103954809696136,-0.0785591471551815
"EIF1",45,0,0,0,0,0,0,0,4.688425e-06,-0.104063956147052,-0.132828125416111,-0.111405882726853,-0.108030177784634,-0.123477752330806,-0.132668932024975,-0.119988280367694
"EIF1AD",126,4,3,2,1,1,1,1,7.3914525e-06,0.145791631909165,-0.066881054378304,0.107694644162208,-0.0305217508500041,-0.0732545018047751,0.142068822793037,-0.0158392116990239
"EIF1AX",21,0,0,0,0,0,0,0,6.9698725e-06,-0.155777593097209,-0.191218220941022,-0.166242609593462,-0.15804494375482,-0.185028839156436,-0.189000997659468,-0.172419921892996
"EIF1AY",11,0,0,0,1,0,0,0,4.284725e-06,-0.0949132526456527,0.0126311867407914,-0.101702550714653,-0.0991800889059833,-0.112586319272592,-0.122701002416106,-0.11071052754699
"EIF1B",38,0,0,0,0,0,0,0,4.33364e-06,-0.096022013689848,-0.123747935263011,-0.10287827195148,-0.100252425447774,-0.113905998834012,-0.12390878405572,-0.111834682725254
"EIF2A",349,4,2,1,2,2,4,1,2.1654775e-05,-0.177515046926519,-0.296800763673819,-0.3771712272888,0.0670853344260152,-0.458062787375573,-0.323937285802145,-0.177365681136632
"EIF2AK1",489,10,10,3,3,2,4,5,2.9944025e-05,0.101275829170994,-0.373824805440116,-0.292341634735043,-0.114633425845509,-0.189107772018218,0.381993093886997,-0.367866496142661
"EIF2AK2",339,0,0,0,2,0,0,1,2.2930375e-05,-0.517553564753995,-0.329447625359939,-0.549867379574757,-0.507935981964221,-0.492477270291341,-0.58308741746232,-0.539219260596207
"EIF2AK3",687,15,9,8,15,10,10,11,4.642535e-05,0.11659873346116,0.825887636009877,0.0216849026452745,0.344644060646853,0.105126565824529,-0.138777736092364,0.583515458544781
"EIF2AK4",1101,15,9,6,20,12,8,9,8.07889e-05,-0.662375255500195,0.622071161743756,-1.08845447833091,-0.682273885806966,-1.0683679386977,-0.987355714820886,0.126321097750761
"EIF2B1",202,1,0,0,2,0,0,4,1.61838e-05,-0.286847595738863,-0.15678058148564,-0.387706919961641,-0.360035102771879,0.0589795147830712,-0.41650461085592,-0.384171036545234
"EIF2B2",259,0,1,3,4,2,1,3,1.54903975e-05,-0.348911545189196,0.131217092197134,0.0550627407116155,-0.208069309885749,-0.0454602077630434,-0.28555714060048,-0.0356984854629946
"EIF2B3",276,3,1,1,5,3,2,1,1.984215e-05,-0.21420916003883,0.154966355729933,-0.333603246454932,-0.166705198981123,-0.409160034983996,-0.393007418735103,0.0305587660467627
"EIF2B4",410,1,5,2,3,3,1,5,2.847435e-05,-0.565438328094759,-0.336210687414689,-0.399051172745415,-0.492708038417678,-0.149457726653214,-0.150844756927387,-0.16782281457532
"EIF2B5",504,6,2,4,4,1,2,4,3.702905e-05,-0.370442423921298,-0.420029976165968,-0.32060297582034,-0.543484790544299,-0.503403218105061,-0.70355535675024,-0.696967478406738
"EIF2D",380,4,3,2,3,0,3,5,2.75967e-05,-0.31220009658684,-0.313748614764716,-0.377955974856992,-0.199938405558478,-0.125779824532621,-0.356825367085551,-0.646461183765787
"EIF2S1",114,0,1,1,2,0,0,0,1.3405615e-05,-0.301656012134856,-0.085677669015837,-0.178896087199397,-0.299131037784641,-0.358657818411655,-0.234081302242396,-0.32032382106724
"EIF2S2",123,1,3,0,0,0,0,1,1.367375e-05,-0.229952613268578,-0.362792857125602,-0.327375817397844,-0.305009157681862,-0.242743765438625,-0.0130503898064204,-0.326485996232511
"EIF2S3",112,1,1,1,1,1,1,1,1.9842125e-05,-0.36977049282383,-0.385535349227812,-0.333602645559376,-0.303468897896734,-0.409159360510885,-0.393006801452027,-0.301976201567013
"EIF2S3L",397,11,11,5,6,4,8,11,1.9529205e-05,0.415129857421819,0.298101473473816,0.242054231409341,0.660744852326646,0.830765865597484,0.752983384969146,0.204018408466995
"EIF3A",875,11,8,8,8,3,5,9,8.5740075e-05,-1.08580008347791,-1.12634372894152,-0.923381322962852,-1.20120144752136,-1.20198718369615,-1.22349139807106,-1.48410424900282
"EIF3B",560,11,6,7,4,6,5,7,4.19847e-05,-0.0938684535009733,-0.54686537738367,-0.0136143805425327,-0.24182980070964,-0.267658743434087,-0.370609403147372,0.0204897242198496
"EIF3C",68,2,4,1,2,0,1,2,4.0182025e-06,0.0666912386172975,0.154579792384255,0.0467393028933011,0.0434284544252977,0.140901230011531,0.339188101662425,-0.10458535635657
"EIF3CL",44,4,2,1,1,1,6,3,3.553805e-06,0.232781487336216,0.0313381321792422,0.0579016659329618,0.737448679686216,0.276579416501602,0.123000314411245,0.0723574004812397
"EIF3D",298,0,0,1,1,0,0,0,3.2440175e-05,-0.733117198431435,-0.707967353695371,-0.63641128969151,-0.716417829928879,-0.872200018108701,-0.817904469098282,-0.757776435706638
"EIF3E",191,0,0,0,1,0,0,0,1.7024575e-05,-0.383686613258768,-0.313424824891155,-0.407915662357946,-0.378466802715648,-0.456293364610308,-0.437264461807061,-0.403493442311099
"EIF3F",336,9,5,6,4,2,4,4,1.75853325e-05,0.303629730080745,0.0776005373517863,0.430812498219972,0.156297008230322,0.0211677813121238,0.118018308284319,-0.0838434779744752
"EIF3G",236,2,0,0,2,0,0,1,2.27416175e-05,-0.357711979236163,-0.324616687490994,-0.545330378363945,-0.503797945691046,-0.48738476471734,-0.578426682453607,-0.534881249943625
"EIF3H",261,0,0,1,2,0,0,2,1.6369575e-05,-0.368839779674864,-0.161535171463727,-0.250137162111909,-0.36410771208025,-0.192326405724005,-0.421091640331693,-0.388440453122918
"EIF3I",189,1,1,0,0,0,0,1,1.755909e-05,-0.318021133187038,-0.462231863189556,-0.420763195516209,-0.390184594749371,-0.347565630204958,-0.336635727108958,-0.415777494211253
"EIF3J",146,6,4,5,4,2,3,5,1.01756075e-05,0.238244857217147,0.267242067740607,0.466880952727221,0.181972425302894,0.344223282976358,0.187149724742822,0.0864446786489903
"EIF3K",174,2,1,0,1,2,1,2,1.2340105e-05,-0.121942048955825,-0.193533792491796,-0.295320596361922,-0.139007828148898,-0.0836161312203125,-0.207772545110789,0.0367005865900247
"EIF3L",327,0,0,1,0,1,0,0,2.8059025e-05,-0.633806410982258,-0.73096511034989,-0.531104047997538,-0.620369666099791,-0.753995672079687,-0.709723427561507,-0.49081508850266
"EIF3M",221,2,0,0,0,0,1,1,1.5480225e-05,-0.193118791372645,-0.409026616148924,-0.370795909281533,-0.207846306026535,-0.291480298362943,-0.399132426005835,-0.368001726509351
"EIF4A1",215,0,0,0,0,0,0,0,2.270435e-05,-0.512430219870398,-0.593917536231288,-0.544434611888148,-0.502980949149543,-0.609528701422281,-0.577506486519723,-0.534024771319268
"EIF4A2",173,0,0,0,0,0,0,0,1.7469075e-05,-0.393762065464425,-0.459928068952144,-0.418599606039748,-0.388211259483133,-0.468285515423296,-0.448239766564506,-0.413708797848787
"EIF4A3",184,0,0,0,1,0,0,0,2.333285e-05,-0.526676537338148,-0.474875092657891,-0.55954133193713,-0.516759246548426,-0.626485225604267,-0.593025200018314,-0.548468918080913
"EIF4B",410,2,3,4,3,4,3,5,3.6268075e-05,-0.664321268626393,-0.53568121109932,-0.302312101369614,-0.390036077895417,-0.359724182849056,-0.570936412418661,-0.180668038860481
"EIF4E",87,1,1,0,0,0,0,0,1.1725525e-05,-0.185792421830587,-0.31293129248065,-0.280548676469452,-0.262299700020881,-0.313330933699388,-0.192597799644898,-0.281712644706826
"EIF4E1B",188,6,3,2,1,1,1,2,1.25024975e-05,0.185500511425391,-0.197689953806158,-0.0151545478065324,-0.14256784010717,-0.0879972941502623,0.0158693970818294,-0.133299812817044
"EIF4E2",118,1,0,0,1,0,0,0,1.31416225e-05,-0.217890944896473,-0.214047273351703,-0.314585707803483,-0.29334373090134,-0.351535604278437,-0.34138935256483,-0.314256847610404
"EIF4E3",109,0,0,1,0,0,0,0,8.4854e-06,-0.190129995690993,-0.230005688071052,-0.0606345360921524,-0.191268818757675,-0.225916092925909,-0.226421351709587,-0.207249288348587
"EIF4EBP1",69,1,0,1,0,0,0,0,5.390195e-06,-0.0421895371212461,-0.15078885867873,0.0137618731968401,-0.123414670780696,-0.142410803781401,-0.149996617630536,-0.136116200827885
"EIF4EBP2",93,1,2,1,0,2,1,0,5.0238325e-06,-0.0338851480421388,-0.14141237187117,0.0225678076508354,0.021382420565833,-0.132526713677481,0.0867027671343328,0.204843094102395
"EIF4EBP3",88,0,0,0,0,0,3,1,4.60188e-06,-0.102102233665761,-0.130613136473153,-0.109325688050822,0.304164610608388,0.00200555492993025,-0.130532013024044,-0.117999321096334
"EIF4ENIF1",650,3,4,2,2,2,5,5,4.8338375e-05,-0.860154142221881,-0.97975483381686,-0.876523423868413,-0.381120506861999,-0.685379774899675,-0.755155358712759,-0.790617938336246
"EIF4G1",1153,14,11,9,13,9,11,16,9.70714e-05,-1.10935468917573,-0.7406915537112,-1.05377041279181,-0.628961814462113,-0.645602798589983,-1.16183554100672,-0.746799673889559
"EIF4G2",489,0,1,3,0,4,3,2,4.2025425e-05,-0.95040135141898,-1.08843962741898,-0.582734473727914,-0.516253981691043,-0.884510107941668,-0.940762721058691,-0.31298290152473
"EIF4G3",919,15,8,5,10,4,6,9,6.9744275e-05,-0.411990715707585,-0.44659010398397,-0.964973379149421,-0.713660470205976,-0.770331668318842,-0.82842832191826,-0.950071954373341
"EIF4H",135,1,0,0,1,0,0,0,1.53704875e-05,-0.268412344335765,-0.27109126759683,-0.368158278050892,-0.342205454758937,-0.411667861851722,-0.396422865081066,-0.365479779204431
"EIF5",320,1,1,1,3,2,1,4,2.0530475e-05,-0.385373289844691,-0.132900626539011,-0.350147710228284,-0.318559088552497,-0.0582885598520063,-0.410003082524044,-0.151527500142669
"EIF5A",95,1,0,0,2,0,0,0,9.8319325e-06,-0.142870514258646,0.00578501435645414,-0.235034654876604,-0.2207878831648,-0.262244003326356,-0.259668955329349,-0.238194819759349
