"Gene","Diverse_LOF_SNV","Nfe_43k_LOF_SNV","Nfe_440k_LOF_SNV","All_LOF_SNV","afr_LOF_SNV","asj_LOF_SNV","eas_LOF_SNV","sas_LOF_SNV","nfe_20k_LOF_SNV","possible_lof","mu_mis","mu_syn","mu_lof","LOF_OE_Diverse43k","LOF_OE_NFE43k","LOF_OE_NFE440k","LOF_OE_FullDataset","LOF_OE_AFR","LOF_OE_ASJ","LOF_OE_EAS","LOF_OE_SAS","LOF_OE_NFE20k"
"FLOT1",3,2,28,30,1,0,0,1,1,288,1.4734e-05,5.7576e-06,1.5608e-06,0.0104166666666667,0.00694444444444444,0.0972222222222222,0.104166666666667,0.00347222222222222,0,0,0.00347222222222222,0.00347222222222222
"FLOT2",5,3,20,21,1,0,0,1,3,271,1.809e-05,7.7214e-06,1.2196e-06,0.018450184501845,0.011070110701107,0.0738007380073801,0.0774907749077491,0.003690036900369,0,0,0.003690036900369,0.011070110701107
"FLRT1",1,1,8,9,0,0,1,0,0,145,3.2399e-05,1.6784e-05,5.6604e-07,0.00689655172413793,0.00689655172413793,0.0551724137931034,0.0620689655172414,0,0,0.00689655172413793,0,0
"FLRT2",2,1,3,5,0,1,0,1,0,203,2.37e-05,1.0294e-05,1.1162e-06,0.00985221674876847,0.00492610837438424,0.0147783251231527,0.0246305418719212,0,0.00492610837438424,0,0.00492610837438424,0
"FLRT3",0,0,12,12,0,0,0,0,0,231,1.8535e-05,6.4178e-06,1.3326e-06,0,0,0.051948051948052,0.051948051948052,0,0,0,0,0
"FLT1",8,6,28,33,3,0,1,2,3,858,4.0148e-05,1.6313e-05,3.5088e-06,0.00932400932400932,0.00699300699300699,0.0326340326340326,0.0384615384615385,0.0034965034965035,0,0.00116550116550117,0.00233100233100233,0.0034965034965035
"FLT3",5,1,20,21,2,1,0,0,3,721,2.6715e-05,1.2301e-05,2.4979e-06,0.00693481276005548,0.0013869625520111,0.0277392510402219,0.029126213592233,0.00277392510402219,0.0013869625520111,0,0,0.00416088765603329
"FLT3LG",0,0,10,10,0,0,0,0,0,136,8.322e-06,3.5122e-06,6.4433e-07,0,0,0.0735294117647059,0.0735294117647059,0,0,0,0,0
"FLT4",4,4,18,21,2,0,1,0,2,764,5.8975e-05,3.098e-05,3.57e-06,0.00523560209424084,0.00523560209424084,0.0235602094240838,0.0274869109947644,0.00261780104712042,0,0.00130890052356021,0,0.00261780104712042
"FLVCR1",6,6,20,23,2,0,1,2,2,292,1.3041e-05,5.667e-06,1.0786e-06,0.0205479452054795,0.0205479452054795,0.0684931506849315,0.0787671232876712,0.00684931506849315,0,0.00342465753424658,0.00684931506849315,0.00684931506849315
"FLVCR2",8,5,32,35,2,0,0,1,4,244,1.7513e-05,8.0274e-06,1.0237e-06,0.0327868852459016,0.0204918032786885,0.131147540983607,0.14344262295082,0.00819672131147541,0,0,0.0040983606557377,0.0163934426229508
"FLYWCH1",13,10,42,48,3,1,1,7,6,293,3.2218e-05,1.2996e-05,1.6934e-06,0.0443686006825939,0.0341296928327645,0.143344709897611,0.16382252559727,0.0102389078498294,0.00341296928327645,0.00341296928327645,0.0238907849829352,0.0204778156996587
"FLYWCH2",2,2,5,7,0,0,1,1,0,35,4.962e-06,2.3122e-06,1.0904e-07,0.0571428571428571,0.0571428571428571,0.142857142857143,0.2,0,0,0.0285714285714286,0.0285714285714286,0
"FMC1",3,3,6,6,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMN1",23,19,78,86,4,0,1,4,14,664,3.2256e-05,1.349e-05,2.5299e-06,0.0346385542168675,0.0286144578313253,0.117469879518072,0.129518072289157,0.00602409638554217,0,0.00150602409638554,0.00602409638554217,0.0210843373493976
"FMN2",7,5,40,42,1,1,1,1,3,738,4.6623e-05,2.2466e-05,3.2217e-06,0.00948509485094851,0.00677506775067751,0.0542005420054201,0.056910569105691,0.0013550135501355,0.0013550135501355,0.0013550135501355,0.0013550135501355,0.0040650406504065
"FMNL1",2,5,32,32,0,0,1,0,1,616,3.882e-05,1.5908e-05,2.6514e-06,0.00324675324675325,0.00811688311688312,0.051948051948052,0.051948051948052,0,0,0.00162337662337662,0,0.00162337662337662
"FMNL2",7,2,35,38,2,1,0,2,2,719,2.9228e-05,1.1032e-05,2.7699e-06,0.00973574408901252,0.00278164116828929,0.0486787204450626,0.0528511821974965,0.00278164116828929,0.00139082058414465,0,0.00278164116828929,0.00278164116828929
"FMNL3",7,9,31,34,2,0,0,1,4,625,3.7167e-05,1.2918e-05,2.8902e-06,0.0112,0.0144,0.0496,0.0544,0.0032,0,0,0.0016,0.0064
"FMO1",14,10,26,30,7,0,0,5,4,276,1.3917e-05,5.1487e-06,1.5767e-06,0.0507246376811594,0.036231884057971,0.0942028985507246,0.108695652173913,0.0253623188405797,0,0,0.0181159420289855,0.0144927536231884
"FMO2",13,12,29,37,5,2,1,6,5,260,1.3611e-05,4.8598e-06,9.0481e-07,0.05,0.0461538461538462,0.111538461538462,0.142307692307692,0.0192307692307692,0.00769230769230769,0.00384615384615385,0.0230769230769231,0.0192307692307692
"FMO3",19,6,23,33,5,1,2,6,7,248,1.4717e-05,5.624e-06,9.0786e-07,0.0766129032258065,0.0241935483870968,0.092741935483871,0.133064516129032,0.0201612903225806,0.00403225806451613,0.00806451612903226,0.0241935483870968,0.0282258064516129
"FMO4",16,6,29,36,4,1,2,7,7,290,1.4599e-05,5.3955e-06,1.116e-06,0.0551724137931034,0.0206896551724138,0.1,0.124137931034483,0.0137931034482759,0.00344827586206897,0.00689655172413793,0.0241379310344828,0.0241379310344828
"FMO5",17,10,39,44,4,1,1,5,11,271,1.4052e-05,4.7181e-06,1.1065e-06,0.0627306273062731,0.03690036900369,0.143911439114391,0.162361623616236,0.014760147601476,0.003690036900369,0.003690036900369,0.018450184501845,0.040590405904059
"FMOD",2,1,6,7,0,0,0,2,1,130,1.4029e-05,6.679e-06,5.849e-07,0.0153846153846154,0.00769230769230769,0.0461538461538462,0.0538461538461538,0,0,0,0.0153846153846154,0.00769230769230769
"FMR1",4,3,12,14,1,0,0,1,2,450,1.9658e-05,6.317e-06,1.8668e-06,0.00888888888888889,0.00666666666666667,0.0266666666666667,0.0311111111111111,0.00222222222222222,0,0,0.00222222222222222,0.00444444444444444
"FMR1NB",0,1,4,4,0,0,0,0,0,152,9.0152e-06,3.8061e-06,6.0486e-07,0,0.00657894736842105,0.0263157894736842,0.0263157894736842,0,0,0,0,0
"FN1",15,14,71,76,5,1,0,3,7,1457,7.8999e-05,3.2796e-05,7.7039e-06,0.0102951269732327,0.00960878517501716,0.0487302676733013,0.0521619766643789,0.00343170899107756,0.000686341798215511,0,0.00205902539464653,0.00480439258750858
"FN3K",11,8,19,23,2,1,2,8,2,150,1.2223e-05,6.1551e-06,9.4212e-07,0.0733333333333333,0.0533333333333333,0.126666666666667,0.153333333333333,0.0133333333333333,0.00666666666666667,0.0133333333333333,0.0533333333333333,0.0133333333333333
"FN3KRP",12,8,19,24,6,0,1,3,4,159,1.0648e-05,4.5232e-06,5.7181e-07,0.0754716981132075,0.050314465408805,0.119496855345912,0.150943396226415,0.0377358490566038,0,0.00628930817610063,0.0188679245283019,0.0251572327044025
"FNBP1",3,2,16,18,2,0,0,0,1,473,1.7945e-05,7.694e-06,1.7201e-06,0.00634249471458774,0.00422832980972516,0.0338266384778013,0.0380549682875264,0.00422832980972516,0,0,0,0.00211416490486258
"FNBP1L",4,6,31,34,0,0,1,2,1,477,1.4261e-05,5.1063e-06,1.9305e-06,0.00838574423480084,0.0125786163522013,0.0649895178197065,0.0712788259958071,0,0,0.00209643605870021,0.00419287211740042,0.00209643605870021
"FNBP4",3,5,21,23,1,0,1,0,0,605,2.5927e-05,9.5563e-06,3.0589e-06,0.00495867768595041,0.00826446280991736,0.0347107438016529,0.0380165289256198,0.00165289256198347,0,0.00165289256198347,0,0
"FNDC1",21,8,46,55,5,0,3,4,9,842,6.8332e-05,3.0517e-05,3.9924e-06,0.0249406175771971,0.00950118764845606,0.0546318289786223,0.0653206650831354,0.00593824228028504,0,0.00356294536817102,0.00475059382422803,0.0106888361045131
"FNDC10",0,1,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNDC11",4,3,10,11,1,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNDC3A",4,4,19,22,1,0,0,2,1,813,3.2032e-05,9.9716e-06,3.3699e-06,0.004920049200492,0.004920049200492,0.023370233702337,0.027060270602706,0.001230012300123,0,0,0.002460024600246,0.001230012300123
"FNDC3B",0,1,9,9,0,0,0,0,0,805,3.781e-05,1.6676e-05,3.7872e-06,0,0.00124223602484472,0.0111801242236025,0.0111801242236025,0,0,0,0,0
"FNDC4",1,1,7,8,1,0,0,0,0,114,8.9221e-06,3.1416e-06,6.12e-07,0.0087719298245614,0.0087719298245614,0.0614035087719298,0.0701754385964912,0.0087719298245614,0,0,0,0
"FNDC5",3,1,8,10,2,0,0,1,1,76,5.4341e-06,2.1453e-06,2.7737e-07,0.0394736842105263,0.0131578947368421,0.105263157894737,0.131578947368421,0.0263157894736842,0,0,0.0131578947368421,0.0131578947368421
"FNDC7",17,10,30,39,5,0,1,7,5,413,2.0404e-05,8.4588e-06,1.6438e-06,0.0411622276029056,0.0242130750605327,0.0726392251815981,0.0944309927360775,0.0121065375302663,0,0.00242130750605327,0.0169491525423729,0.0121065375302663
"FNDC8",3,3,11,12,1,0,0,0,2,136,1.0389e-05,4.7103e-06,4.282e-07,0.0220588235294118,0.0220588235294118,0.0808823529411765,0.0882352941176471,0.00735294117647059,0,0,0,0.0147058823529412
"FNDC9",5,3,9,10,0,1,0,1,4,60,7.1449e-06,3.593e-06,4.3681e-07,0.0833333333333333,0.05,0.15,0.166666666666667,0,0.0166666666666667,0,0.0166666666666667,0.0666666666666667
"FNIP1",6,1,25,27,2,0,0,1,3,676,3.1157e-05,1.0172e-05,3.3927e-06,0.00887573964497041,0.0014792899408284,0.0369822485207101,0.0399408284023669,0.0029585798816568,0,0,0.0014792899408284,0.00443786982248521
"FNIP2",6,1,21,24,1,0,1,1,3,581,3.247e-05,1.2762e-05,2.5514e-06,0.0103270223752151,0.00172117039586919,0.036144578313253,0.0413080895008606,0.00172117039586919,0,0.00172117039586919,0.00172117039586919,0.00516351118760757
"FNTA",5,5,18,19,0,0,0,2,3,263,9.5299e-06,3.3455e-06,1.2001e-06,0.0190114068441065,0.0190114068441065,0.0684410646387833,0.0722433460076046,0,0,0,0.00760456273764259,0.0114068441064639
"FNTB",5,2,14,15,1,0,1,0,3,293,1.3799e-05,6.3811e-06,1.2509e-06,0.0170648464163823,0.0068259385665529,0.0477815699658703,0.0511945392491468,0.00341296928327645,0,0.00341296928327645,0,0.0102389078498294
"FO681492.1",1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOCAD",47,50,144,156,14,1,3,13,24,1202,4.6256e-05,1.7354e-05,4.9859e-06,0.0391014975041597,0.0415973377703827,0.119800332778702,0.129783693843594,0.0116472545757072,0.000831946755407654,0.00249584026622296,0.0108153078202995,0.0199667221297837
"FOLH1",9,3,36,42,4,0,0,4,2,509,1.8213e-05,6.438e-06,1.9673e-06,0.0176817288801572,0.00589390962671906,0.0707269155206287,0.0825147347740668,0.00785854616895874,0,0,0.00785854616895874,0.00392927308447937
"FOLR1",4,4,10,11,1,0,0,1,3,135,7.9206e-06,3.0234e-06,7.7109e-07,0.0296296296296296,0.0296296296296296,0.0740740740740741,0.0814814814814815,0.00740740740740741,0,0,0.00740740740740741,0.0222222222222222
"FOLR2",13,6,23,30,4,0,2,5,5,121,8.1688e-06,2.8726e-06,4.6876e-07,0.107438016528926,0.0495867768595041,0.190082644628099,0.247933884297521,0.0330578512396694,0,0.0165289256198347,0.0413223140495868,0.0413223140495868
"FOLR3",6,4,17,20,3,0,2,1,3,98,1.0185e-05,4.013e-06,3.5584e-07,0.0612244897959184,0.0408163265306122,0.173469387755102,0.204081632653061,0.0306122448979592,0,0.0204081632653061,0.0102040816326531,0.0306122448979592
"FOPNL",8,2,10,15,3,1,0,2,2,110,4.2524e-06,1.4918e-06,6.341e-07,0.0727272727272727,0.0181818181818182,0.0909090909090909,0.136363636363636,0.0272727272727273,0.00909090909090909,0,0.0181818181818182,0.0181818181818182
"FOS",3,0,12,13,0,0,1,0,1,137,1.12e-05,5.1353e-06,6.058e-07,0.0218978102189781,0,0.0875912408759124,0.0948905109489051,0,0,0.0072992700729927,0,0.0072992700729927
"FOSB",1,2,8,8,0,0,0,0,1,132,1.33e-05,7.1693e-06,1.1195e-06,0.00757575757575758,0.0151515151515152,0.0606060606060606,0.0606060606060606,0,0,0,0,0.00757575757575758
"FOSL1",5,6,14,14,1,0,0,0,5,108,9.5878e-06,2.9849e-06,6.6345e-07,0.0462962962962963,0.0555555555555556,0.12962962962963,0.12962962962963,0.00925925925925926,0,0,0,0.0462962962962963
"FOSL2",2,2,6,7,0,1,0,0,1,137,1.313e-05,5.9807e-06,6.903e-07,0.0145985401459854,0.0145985401459854,0.0437956204379562,0.0510948905109489,0,0.0072992700729927,0,0,0.0072992700729927
"FOXA1",1,0,5,6,0,0,0,1,0,134,1.2164e-05,5.8363e-06,4.9207e-07,0.00746268656716418,0,0.0373134328358209,0.0447761194029851,0,0,0,0.00746268656716418,0
"FOXA2",2,1,11,11,1,0,0,0,2,141,1.1961e-05,5.7478e-06,5.701e-07,0.0141843971631206,0.00709219858156028,0.0780141843971631,0.0780141843971631,0.00709219858156028,0,0,0,0.0141843971631206
"FOXA3",3,4,6,7,2,0,0,0,1,116,1.3612e-05,6.5771e-06,3.7099e-07,0.0258620689655172,0.0344827586206897,0.0517241379310345,0.0603448275862069,0.0172413793103448,0,0,0,0.00862068965517241
"FOXB1",1,1,3,4,0,0,0,1,0,83,8.9412e-06,4.5092e-06,3.2695e-07,0.0120481927710843,0.0120481927710843,0.036144578313253,0.0481927710843374,0,0,0,0.0120481927710843,0
"FOXB2",1,3,10,10,0,0,0,0,1,93,1.1132e-05,5.4753e-06,3.6638e-07,0.010752688172043,0.032258064516129,0.10752688172043,0.10752688172043,0,0,0,0,0.010752688172043
"FOXC1",3,0,3,5,0,0,0,2,1,139,1.0862e-05,5.4244e-06,4.1578e-07,0.0215827338129496,0,0.0215827338129496,0.0359712230215827,0,0,0,0.0143884892086331,0.00719424460431655
"FOXC2",0,0,7,7,0,0,0,0,0,131,1.0738e-05,5.3412e-06,4.2672e-07,0,0,0.0534351145038168,0.0534351145038168,0,0,0,0,0
"FOXD1",2,0,4,6,1,0,1,0,0,80,5.9425e-06,2.8128e-06,1.6341e-07,0.025,0,0.05,0.075,0.0125,0,0.0125,0,0
"FOXD1-AS1",0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXD2",1,1,4,5,1,0,0,0,0,91,8.8182e-06,4.4071e-06,2.5261e-07,0.010989010989011,0.010989010989011,0.043956043956044,0.0549450549450549,0.010989010989011,0,0,0,0
"FOXD3",0,2,9,9,0,0,0,0,0,103,9.1564e-06,4.6469e-06,2.9785e-07,0,0.0194174757281553,0.087378640776699,0.087378640776699,0,0,0,0,0
"FOXD3-AS1",0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXD4",4,1,7,8,0,0,0,1,3,56,1.1897e-05,5.455e-06,2.4513e-07,0.0714285714285714,0.0178571428571429,0.125,0.142857142857143,0,0,0,0.0178571428571429,0.0535714285714286
"FOXD4L1",3,3,6,7,0,0,0,1,2,71,1.1071e-05,5.2045e-06,2.9955e-07,0.0422535211267606,0.0422535211267606,0.0845070422535211,0.0985915492957746,0,0,0,0.0140845070422535,0.028169014084507
"FOXE1",3,1,6,8,0,0,1,2,0,84,7.3909e-06,3.6278e-06,2.2118e-07,0.0357142857142857,0.0119047619047619,0.0714285714285714,0.0952380952380952,0,0,0.0119047619047619,0.0238095238095238,0
"FOXE3",5,2,10,12,2,0,0,2,1,52,4.2169e-06,2.0446e-06,1.0729e-07,0.0961538461538462,0.0384615384615385,0.192307692307692,0.230769230769231,0.0384615384615385,0,0,0.0384615384615385,0.0192307692307692
"FOXF1",0,0,5,5,0,0,0,0,0,115,9.7808e-06,4.6907e-06,4.4899e-07,0,0,0.0434782608695652,0.0434782608695652,0,0,0,0,0
"FOXF2",2,3,9,9,0,0,0,0,2,130,9.9049e-06,4.7993e-06,4.5166e-07,0.0153846153846154,0.0230769230769231,0.0692307692307692,0.0692307692307692,0,0,0,0,0.0153846153846154
"FOXH1",7,5,22,28,4,0,1,1,1,127,8.7749e-06,4.0829e-06,4.758e-07,0.0551181102362205,0.0393700787401575,0.173228346456693,0.220472440944882,0.031496062992126,0,0.0078740157480315,0.0078740157480315,0.0078740157480315
"FOXI1",1,0,4,4,0,0,0,0,1,117,1.4387e-05,7.8689e-06,3.9675e-07,0.00854700854700855,0,0.0341880341880342,0.0341880341880342,0,0,0,0,0.00854700854700855
"FOXI2",8,5,15,19,2,1,2,2,2,66,6.4873e-06,3.1494e-06,1.9798e-07,0.121212121212121,0.0757575757575758,0.227272727272727,0.287878787878788,0.0303030303030303,0.0151515151515152,0.0303030303030303,0.0303030303030303,0.0303030303030303
"FOXI3",2,2,7,8,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXJ1",0,0,1,1,0,0,0,0,0,128,1.3609e-05,7.1289e-06,4.6193e-07,0,0,0.0078125,0.0078125,0,0,0,0,0
"FOXJ2",1,0,11,11,1,0,0,0,0,313,1.7644e-05,6.4549e-06,1.8344e-06,0.00319488817891374,0,0.0351437699680511,0.0351437699680511,0.00319488817891374,0,0,0,0
"FOXJ3",3,0,9,10,1,0,0,0,2,365,1.709e-05,6.1739e-06,1.776e-06,0.00821917808219178,0,0.0246575342465753,0.0273972602739726,0.00273972602739726,0,0,0,0.00547945205479452
"FOXK1",1,1,11,11,0,0,0,0,1,257,2.9375e-05,1.6615e-05,1.0728e-06,0.00389105058365759,0.00389105058365759,0.0428015564202335,0.0428015564202335,0,0,0,0,0.00389105058365759
"FOXK2",9,3,19,26,3,1,4,0,1,261,2.4029e-05,1.3187e-05,1.1541e-06,0.0344827586206897,0.0114942528735632,0.0727969348659004,0.0996168582375479,0.0114942528735632,0.00383141762452107,0.0153256704980843,0,0.00383141762452107
"FOXL1",3,1,4,5,0,0,0,2,1,73,8.8688e-06,4.3275e-06,2.7505e-07,0.0410958904109589,0.0136986301369863,0.0547945205479452,0.0684931506849315,0,0,0,0.0273972602739726,0.0136986301369863
"FOXL2",0,0,3,3,0,0,0,0,0,90,8.0081e-06,3.898e-06,2.9261e-07,0,0,0.0333333333333333,0.0333333333333333,0,0,0,0,0
"FOXL2NB",1,2,10,10,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXM1",5,3,17,18,1,0,0,1,3,348,2.5861e-05,1.0493e-05,1.8166e-06,0.014367816091954,0.00862068965517241,0.0488505747126437,0.0517241379310345,0.0028735632183908,0,0,0.0028735632183908,0.00862068965517241
"FOXN1",0,3,11,11,0,0,0,0,0,268,2.2813e-05,1.2085e-05,1.0416e-06,0,0.0111940298507463,0.041044776119403,0.041044776119403,0,0,0,0,0
"FOXN2",6,0,16,19,1,0,0,3,2,228,1.1211e-05,4.1608e-06,1.1383e-06,0.0263157894736842,0,0.0701754385964912,0.0833333333333333,0.0043859649122807,0,0,0.0131578947368421,0.0087719298245614
"FOXN3",2,1,6,6,1,0,0,0,1,215,1.7331e-05,8.7396e-06,8.9818e-07,0.00930232558139535,0.00465116279069767,0.027906976744186,0.027906976744186,0.00465116279069767,0,0,0,0.00465116279069767
"FOXN4",5,3,17,18,2,0,0,2,2,220,1.8188e-05,9.4515e-06,1.055e-06,0.0227272727272727,0.0136363636363636,0.0772727272727273,0.0818181818181818,0.00909090909090909,0,0,0.00909090909090909,0.00909090909090909
"FOXO1",0,0,2,2,0,0,0,0,0,210,1.6671e-05,6.8487e-06,9.8771e-07,0,0,0.00952380952380952,0.00952380952380952,0,0,0,0,0
"FOXO3",0,0,3,3,0,0,0,0,0,201,2.2794e-05,1.0521e-05,8.2913e-07,0,0,0.0149253731343284,0.0149253731343284,0,0,0,0,0
"FOXO4",4,1,4,6,0,1,0,1,2,156,1.5864e-05,6.8935e-06,7.6993e-07,0.0256410256410256,0.00641025641025641,0.0256410256410256,0.0384615384615385,0,0.00641025641025641,0,0.00641025641025641,0.0128205128205128
"FOXO6",2,2,9,9,1,0,0,0,2,133,7.5614e-06,3.4967e-06,4.6917e-07,0.0150375939849624,0.0150375939849624,0.0676691729323308,0.0676691729323308,0.0075187969924812,0,0,0,0.0150375939849624
"FOXP1",10,7,21,27,3,1,1,3,3,439,2.0584e-05,9.2834e-06,2.4023e-06,0.0227790432801822,0.0159453302961276,0.0478359908883827,0.061503416856492,0.00683371298405467,0.00227790432801822,0.00227790432801822,0.00683371298405467,0.00683371298405467
"FOXP2",7,3,7,11,3,0,1,1,3,524,1.9533e-05,7.2387e-06,2.9542e-06,0.0133587786259542,0.00572519083969466,0.0133587786259542,0.0209923664122137,0.00572519083969466,0,0.00190839694656489,0.00190839694656489,0.00572519083969466
"FOXP3",2,0,6,6,0,0,0,1,1,232,1.3615e-05,5.8594e-06,1.1526e-06,0.00862068965517241,0,0.0258620689655172,0.0258620689655172,0,0,0,0.00431034482758621,0.00431034482758621
"FOXP4",4,5,19,20,1,0,0,0,3,367,2.5809e-05,1.3086e-05,1.4736e-06,0.0108991825613079,0.0136239782016349,0.0517711171662125,0.0544959128065395,0.00272479564032698,0,0,0,0.00817438692098093
"FOXQ1",1,2,10,10,0,0,0,0,1,54,5.6902e-06,2.7685e-06,1.2925e-07,0.0185185185185185,0.037037037037037,0.185185185185185,0.185185185185185,0,0,0,0,0.0185185185185185
"FOXR1",4,7,17,18,2,0,0,0,2,158,9.9767e-06,3.4999e-06,9.533e-07,0.0253164556962025,0.0443037974683544,0.107594936708861,0.113924050632911,0.0126582278481013,0,0,0,0.0126582278481013
"FOXR2",0,1,6,6,0,0,0,0,0,12,7.9171e-06,3.014e-06,4.2039e-08,0,0.0833333333333333,0.5,0.5,0,0,0,0,0
"FOXRED1",13,11,32,35,0,0,3,4,7,276,1.7482e-05,7.7021e-06,1.624e-06,0.0471014492753623,0.0398550724637681,0.115942028985507,0.126811594202899,0,0,0.0108695652173913,0.0144927536231884,0.0253623188405797
"FOXRED2",9,5,25,28,4,0,0,2,4,256,3.1637e-05,1.3983e-05,1.4058e-06,0.03515625,0.01953125,0.09765625,0.109375,0.015625,0,0,0.0078125,0.015625
"FOXS1",2,1,4,6,1,0,0,1,0,84,1.5373e-05,6.0467e-06,3.9853e-07,0.0238095238095238,0.0119047619047619,0.0476190476190476,0.0714285714285714,0.0119047619047619,0,0,0.0119047619047619,0
"FPGS",12,9,41,46,3,0,1,3,6,322,2.0708e-05,9.4833e-06,1.6355e-06,0.0372670807453416,0.0279503105590062,0.127329192546584,0.142857142857143,0.0093167701863354,0,0.0031055900621118,0.0093167701863354,0.0186335403726708
"FPGT",6,6,16,16,2,0,0,0,4,302,1.4163e-05,5.4412e-06,9.1816e-07,0.0198675496688742,0.0198675496688742,0.0529801324503311,0.0529801324503311,0.00662251655629139,0,0,0,0.0132450331125828
"FPGT-TNNI3K",11,6,12,20,1,0,2,5,3,695,2.5523e-05,9.0831e-06,2.9912e-06,0.0158273381294964,0.00863309352517986,0.0172661870503597,0.0287769784172662,0.00143884892086331,0,0.00287769784172662,0.00719424460431655,0.00431654676258993
"FPR1",2,0,5,7,2,0,0,0,0,NA,1.2429e-05,5.3e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FPR2",4,2,5,7,2,0,0,1,2,15,1.0947e-05,4.1289e-06,4.4556e-08,0.266666666666667,0.133333333333333,0.333333333333333,0.466666666666667,0.133333333333333,0,0,0.0666666666666667,0.133333333333333
"FPR3",1,0,6,7,1,0,0,0,0,NA,1.115e-05,4.2441e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRA10AC1",7,6,19,23,1,0,3,1,2,320,6.5948e-06,2.2199e-06,1.0169e-06,0.021875,0.01875,0.059375,0.071875,0.003125,0,0.009375,0.003125,0.00625
"FRAS1",49,41,145,166,10,3,2,17,19,2301,0.00011654,4.7886e-05,9.5937e-06,0.0212950890916993,0.0178183398522382,0.0630160799652325,0.0721425467188179,0.00434593654932638,0.00130378096479791,0.000869187309865276,0.00738809213385485,0.00825727944372012
"FRAT1",2,2,6,6,0,0,0,0,2,56,4.5524e-06,2.2001e-06,1.8306e-07,0.0357142857142857,0.0357142857142857,0.107142857142857,0.107142857142857,0,0,0,0,0.0357142857142857
"FRAT2",1,0,4,5,0,0,0,1,0,47,3.2611e-06,1.6273e-06,1.4429e-07,0.0212765957446809,0,0.0851063829787234,0.106382978723404,0,0,0,0.0212765957446809,0
"FREM1",43,30,107,127,12,1,2,12,19,1126,5.9741e-05,2.4564e-05,4.2844e-06,0.0381882770870337,0.0266429840142096,0.0950266429840142,0.112788632326821,0.0106571936056838,0.00088809946714032,0.00177619893428064,0.0106571936056838,0.0168738898756661
"FREM2",27,18,64,76,11,0,1,10,8,1236,9.4982e-05,3.7647e-05,6.0263e-06,0.0218446601941748,0.0145631067961165,0.0517799352750809,0.0614886731391586,0.00889967637540453,0,0.000809061488673139,0.00809061488673139,0.00647249190938511
"FREM3",17,14,54,61,6,1,1,5,6,707,5.6538e-05,2.3974e-05,2.9837e-06,0.024045261669024,0.0198019801980198,0.0763790664780764,0.0862800565770863,0.00848656294200849,0.00141442715700141,0.00141442715700141,0.00707213578500707,0.00848656294200849
"FRG1",7,3,11,15,2,0,0,2,3,203,5.7612e-06,2.0971e-06,5.8015e-07,0.0344827586206897,0.0147783251231527,0.0541871921182266,0.0738916256157636,0.00985221674876847,0,0,0.00985221674876847,0.0147783251231527
"FRG2C",3,6,10,12,2,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRK",17,5,25,36,5,0,1,9,3,306,1.4135e-05,5.9353e-06,1.7826e-06,0.0555555555555556,0.0163398692810458,0.0816993464052288,0.117647058823529,0.0163398692810458,0,0.00326797385620915,0.0294117647058824,0.00980392156862745
"FRMD1",22,14,37,48,7,0,5,4,6,274,2.252e-05,1.0376e-05,1.2017e-06,0.0802919708029197,0.0510948905109489,0.135036496350365,0.175182481751825,0.0255474452554745,0,0.0182481751824818,0.0145985401459854,0.0218978102189781
"FRMD3",7,8,29,29,1,3,0,0,4,395,1.5138e-05,5.7394e-06,1.3284e-06,0.0177215189873418,0.020253164556962,0.0734177215189873,0.0734177215189873,0.00253164556962025,0.00759493670886076,0,0,0.010126582278481
